"EPCI_EPT","VAR","loc","fra","b100","TYPO_FREI","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"200043065","equ1",25.2,40.7,61.9164619164619,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043065","equ2",19.7282872126293,19.6444005479683,100.427025830878,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043065","equ3",18.313435519792,22.2349902842897,82.3631370450001,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043081","fam1",6.22058998221474,8.25737634480974,75.3337346204979,"FAVP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043081","fam3",3.88597947216478,5.75743633022631,67.494962154658,"FAVP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043081","emp2",41.82,30.12,138.844621513944,"FAVP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043081","for2",61.4698886715474,52.0625664729728,118.069263265111,"FAVP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043081","equ1",18.9,40.7,46.4373464373464,"FAVP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043081","equ2",28.4283645039481,19.6444005479683,144.714848562219,"FAVP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043081","equ3",15.6493705840513,22.2349902842897,70.3817289054922,"FAVP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043123","fam1",5.99546060608347,8.25737634480974,72.6073313813773,"FAV","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043123","fam3",4.45505071499577,5.75743633022631,77.3790704659109,"FAV","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043123","emp2",32.57,30.12,108.134130146082,"FAV","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043123","for2",52.1458610552235,52.0625664729728,100.159989389486,"FAV","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043123","equ1",13.5,40.7,33.1695331695332,"FAV","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043123","equ2",20.4241461279833,19.6444005479683,103.969301980536,"FAV","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043123","equ3",19.4445448340208,22.2349902842897,87.4502061184147,"FAV","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043156","fam1",6.62613403613261,8.25737634480974,80.2450289225044,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043156","fam3",6.33562599399388,5.75743633022631,110.04248472071,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043156","emp2",43.55,30.12,144.588313413015,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043156","for2",60.682105977976,52.0625664729728,116.556117166213,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043156","equ1",23.2,40.7,57.002457002457,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043156","equ2",52.8459762164726,19.6444005479683,269.012923491515,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043156","equ3",23.3811632634512,22.2349902842897,105.154816640381,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043172","fam1",6.73862197909076,8.25737634480974,81.6073011293278,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043172","fam3",4.08528675344969,5.75743633022631,70.9566987654227,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043172","emp2",31.68,30.12,105.179282868526,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043172","for2",55.9516328812391,52.0625664729728,107.469985964455,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043172","equ1",36.9,40.7,90.6633906633907,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043172","equ2",21.255966805707,19.6444005479683,108.203692720496,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043172","equ3",18.2317679707314,22.2349902842897,81.9958441070836,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043263","fam1",9.21342690969931,8.25737634480974,111.578139653166,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043263","fam3",7.68336037397192,5.75743633022631,133.451069769275,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043263","emp2",42.91,30.12,142.463479415671,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043263","for2",61.3977578501275,52.0625664729728,117.930716846241,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043263","equ1",56.6,40.7,139.066339066339,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043263","equ2",41.806898832606,19.6444005479683,212.818399474806,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043263","equ3",18.0321536311189,22.2349902842897,81.098095391837,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043321","fam1",7.89652165307087,8.25737634480974,95.6299110435279,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043321","fam3",6.74850309862442,5.75743633022631,117.213681776992,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043321","emp2",42.22,30.12,140.172642762284,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043321","for2",55.1782756794444,52.0625664729728,105.984547857603,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043321","equ1",38.6,40.7,94.8402948402948,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043321","equ2",38.1613005734733,19.6444005479683,194.260448315997,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043321","equ3",20.7201353519911,22.2349902842897,93.1870672623188,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043354","fam1",4.73261485785878,8.25737634480974,57.3137841880432,"FAV","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043354","fam3",4.94170676657638,5.75743633022631,85.8317223697745,"FAV","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043354","emp2",39.9,30.12,132.470119521912,"FAV","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043354","for2",65.5289029768031,52.0625664729728,125.865679347216,"FAV","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043354","equ1",24.4,40.7,59.95085995086,"FAV","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043354","equ2",52.4605098707199,19.6444005479683,267.05070354588,"FAV","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043354","equ3",18.4120764799536,22.2349902842897,82.8067664727645,"FAV","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043396","fam1",11.6233002794275,8.25737634480974,140.762632028192,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043396","fam3",9.06786651191052,5.75743633022631,157.498337659499,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043396","emp2",42.72,30.12,141.832669322709,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043396","for2",65.2619643905584,52.0625664729728,125.352952825401,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043396","equ1",61.8,40.7,151.842751842752,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043396","equ2",21.7591928144742,19.6444005479683,110.765369303797,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043396","equ3",15.41662961793,22.2349902842897,69.3349959717444,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043404","fam1",10.9714797531677,8.25737634480974,132.868835027289,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043404","fam3",7.87093612498104,5.75743633022631,136.709043288224,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043404","emp2",35.16,30.12,116.733067729084,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043404","for2",69.482470836949,52.0625664729728,133.459557498033,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043404","equ1",66.3,40.7,162.899262899263,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043404","equ2",17.2839568853251,19.6444005479683,87.9841400256559,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043404","equ3",16.0091448171883,22.2349902842897,71.9997832807678,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043438","fam1",2.77881264561745,8.25737634480974,33.6524887516373,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043438","fam3",6.01701109543083,5.75743633022631,104.508512996345,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043438","emp2",44.48,30.12,147.675962815405,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043438","for2",52.1629931906205,52.0625664729728,100.192896210178,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043438","equ1",46.4,40.7,114.004914004914,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043438","equ2",72.0054932905802,19.6444005479683,366.544619749303,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043438","equ3",19.5435082246822,22.2349902842897,87.8952856502522,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043495","fam1",9.6138891349167,8.25737634480974,116.427891057183,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043495","fam3",5.79051690924693,5.75743633022631,100.574571339104,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043495","emp2",29.98,30.12,99.535192563081,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043495","for2",59.5344552243754,52.0625664729728,114.351748785342,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043495","equ1",48,40.7,117.936117936118,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043495","equ2",20.7831147611397,19.6444005479683,105.796635078739,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043495","equ3",16.4294547424261,22.2349902842897,73.8900918433703,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043602","fam1",7.76531005071475,8.25737634480974,94.0408881278097,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043602","fam3",3.41991584805197,5.75743633022631,59.3999768629233,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043602","emp2",30.94,30.12,102.722443559097,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043602","for2",57.2809019250905,52.0625664729728,110.023200555867,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043602","equ1",50.4,40.7,123.832923832924,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043602","equ2",20.4775991892017,19.6444005479683,104.241405275762,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043602","equ3",19.4807502281984,22.2349902842897,87.6130368357421,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043628","fam1",5.7773694159538,8.25737634480974,69.9661632787904,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043628","fam3",5.07151168945407,5.75743633022631,88.0862835222135,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043628","emp2",38.85,30.12,128.98406374502,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043628","for2",48.3832962104116,52.0625664729728,92.9329833087056,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043628","equ1",13.1,40.7,32.1867321867322,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043628","equ2",22.9929525649372,19.6444005479683,117.045834556226,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043628","equ3",21.7144419398094,22.2349902842897,97.6588775716799,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043693","fam1",7.14374326434544,8.25737634480974,86.5134755403962,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043693","fam3",5.56698263394106,5.75743633022631,96.6920399052374,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043693","emp2",44.67,30.12,148.306772908367,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043693","for2",62.5250369184981,52.0625664729728,120.095955989716,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043693","equ1",65.7,40.7,161.425061425061,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043693","equ2",53.9084610086606,19.6444005479683,274.421512008093,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043693","equ3",18.4564404619186,22.2349902842897,83.0062897529538,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043776","fam1",7.08677450719543,8.25737634480974,85.8235620040486,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043776","fam3",2.98770943124392,5.75743633022631,51.8930520439898,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043776","emp2",37.11,30.12,123.207171314741,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043776","for2",62.2482944177177,52.0625664729728,119.564398443616,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043776","equ1",46.1,40.7,113.267813267813,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043776","equ2",37.4675841624661,19.6444005479683,190.72907860424,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043776","equ3",15.5431410734681,22.2349902842897,69.9039706100084,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043974","fam1",7.8544568803444,8.25737634480974,95.1204904846247,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043974","fam3",4.93441963321482,5.75743633022631,85.705153304246,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043974","emp2",33.53,30.12,111.321381142098,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043974","for2",56.9062192634634,52.0625664729728,109.303522892989,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043974","equ1",41.5,40.7,101.965601965602,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043974","equ2",29.2781912195164,19.6444005479683,149.040899201908,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043974","equ3",24.0107136768561,22.2349902842897,107.986166712297,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043982","fam1",6.71803276764002,8.25737634480974,81.3579578683332,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043982","fam3",4.59950584186724,5.75743633022631,79.888088691837,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043982","emp2",40.75,30.12,135.292164674635,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043982","for2",62.9625347352446,52.0625664729728,120.936286857718,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043982","equ1",45.9,40.7,112.776412776413,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043982","equ2",45.4598862079024,19.6444005479683,231.413964996779,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043982","equ3",22.5195471378991,22.2349902842897,101.279770532711,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200043990","fam1",6.19762501048816,8.25737634480974,75.0556199898015,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200043990","fam3",7.60203815349339,5.75743633022631,132.038596998164,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200043990","emp2",44.09,30.12,146.381142098274,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200043990","for2",50.4169620650432,52.0625664729728,96.839179242568,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200043990","equ1",30.3,40.7,74.4471744471744,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200043990","equ2",19.5390828160049,19.6444005479683,99.4638791257275,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200043990","equ3",24.0910198511469,22.2349902842897,108.347336981607,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200044014","fam1",6.25620171871455,8.25737634480974,75.7650064314551,"FAV","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200044014","fam3",2.83217217174978,5.75743633022631,49.1915500112609,"FAV","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200044014","emp2",36.59,30.12,121.480743691899,"FAV","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200044014","for2",62.0309842746399,52.0625664729728,119.146996540868,"FAV","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200044014","equ1",33.4,40.7,82.0638820638821,"FAV","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200044014","equ2",49.8432979381738,19.6444005479683,253.727762353781,"FAV","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200044014","equ3",18.1254355310667,22.2349902842897,81.5176228967069,"FAV","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200044030","fam1",6.22176356889788,8.25737634480974,75.34794720612,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200044030","fam3",6.81089571461523,5.75743633022631,118.297369245028,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200044030","emp2",43.11,30.12,143.127490039841,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200044030","for2",66.0962668909342,52.0625664729728,126.955452580784,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200044030","equ1",48.8,40.7,119.90171990172,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200044030","equ2",49.065589493656,19.6444005479683,249.768830430057,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200044030","equ3",19.8597048156836,22.2349902842897,89.3173532426303,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200044048","fam1",6.80305949561118,8.25737634480974,82.3876642111306,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200044048","fam3",6.6128943086719,5.75743633022631,114.858314176302,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200044048","emp2",37.62,30.12,124.900398406374,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200044048","for2",56.2321446462918,52.0625664729728,108.008783384668,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200044048","equ1",34.9,40.7,85.7493857493858,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200044048","equ2",41.9049296808297,19.6444005479683,213.317426401,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200044048","equ3",20.8961421827625,22.2349902842897,93.978643190714,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200044253","fam1",6.26563244675842,8.25737634480974,75.8792161713297,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200044253","fam3",5.68181835791661,5.75743633022631,98.6866034121348,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200044253","emp2",49.79,30.12,165.305444887118,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200044253","for2",70.8376930496318,52.0625664729728,136.062622049963,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200044253","equ1",44.8,40.7,110.07371007371,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200044253","equ2",57.838196764982,19.6444005479683,294.425867685558,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200044253","equ3",18.5638472627037,22.2349902842897,83.4893428121716,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
